"Gene","Cluster","logFC","pValue","padj"
"V40868",1,0.97299306087529,0.00370101253244637,0.050108885414346
"V24282",1,0.979010171486775,0.00371272955743279,0.050108885414346
"V9051",2,0.962461472675964,0.00371808078696467,0.050108885414346
"V24520",1,0.961571426648809,0.00372144121768661,0.050108885414346
"V20902",2,0.959842838463275,0.00372766591744194,0.050108885414346
"V25993",3,0.979406892233682,0.00372950575698547,0.050108885414346
"V36300",2,0.959139721385893,0.00373242045135003,0.050108885414346
"V12664",2,0.957194053267407,0.00373678099596194,0.050108885414346
"V4389",1,0.959236287438589,0.00373967189868714,0.050108885414346
"V42586",2,0.956731566798444,0.00374166262610579,0.050108885414346
"V22464",2,0.960659679096898,0.00374536799409064,0.050108885414346
"V39748",2,0.962025788921183,0.00375163723506572,0.050108885414346
"V32722",1,0.968540252138358,0.00375900397167195,0.050108885414346
"V22780",3,0.953636297294277,0.00376182517789041,0.050108885414346
"V19847",1,0.969048046693705,0.00376657145089986,0.050108885414346
"V31367",2,0.965967531008579,0.0037698913411128,0.050108885414346
"V23611",1,0.970827122033886,0.00377158895147079,0.050108885414346
"V14482",1,0.954619695441026,0.00377386864824933,0.050108885414346
"V30157",1,0.971696332505531,0.00377488903770211,0.050108885414346
"V34054",1,0.971151127703142,0.00378437977244533,0.050108885414346
"V23587",1,0.957559282966241,0.00380293733662476,0.050108885414346
"V18241",1,0.958615989968737,0.00381298705651702,0.050108885414346
"V1715",3,0.968258241947225,0.00381520388215261,0.050108885414346
"V24759",1,0.959315395555742,0.00381864603410141,0.050108885414346
"V31063",1,0.956336373246084,0.00381939218916997,0.050108885414346
"V35298",1,0.979469124341576,0.00382073155805639,0.050108885414346
"V9226",2,0.972080718407165,0.00383462012612504,0.050108885414346
"V33156",2,0.948334668850488,0.00383904116041395,0.050108885414346
"V40838",2,0.952281809572257,0.00384240832571148,0.050108885414346
"V14313",3,0.982853592460378,0.0038632121017345,0.050108885414346
"V14054",1,0.973419124278694,0.00387577042479613,0.050108885414346
"V35170",1,0.980874899704765,0.00388964543975678,0.050108885414346
"V35797",1,0.96357051905244,0.00389350962433496,0.050108885414346
"V10955",1,0.959186287334947,0.00391919909540941,0.050108885414346
"V21459",1,0.960765871900333,0.00392208495598273,0.050108885414346
"V5625",3,0.972959049958663,0.00392365120655931,0.050108885414346
"V24132",1,0.951658078921852,0.0039236530180906,0.050108885414346
"V37486",2,0.963916952062736,0.00392614842808368,0.050108885414346
"V19655",1,0.984465301873079,0.00392710293161652,0.050108885414346
"V42068",2,0.9639743306743,0.00392766849427801,0.050108885414346
"V4654",1,0.959109505231676,0.00392797549829031,0.050108885414346
"V6940",1,0.96610470909508,0.00393164228289532,0.050108885414346
"V20775",1,0.966285851556256,0.00393197268536435,0.050108885414346
"V27105",1,0.94813841108729,0.00393376358584832,0.050108885414346
"V34190",2,0.96589230903504,0.00393422265347847,0.050108885414346
"V11576",1,0.975384059024954,0.00393675500035263,0.050108885414346
"V17143",1,0.971748009565384,0.00394891438335629,0.050108885414346
"V17578",3,0.975476719590683,0.00395536676037182,0.050108885414346
"V38036",1,0.971956657400543,0.00396200133435515,0.050108885414346
"V2256",2,0.971139447633302,0.00396217127946185,0.050108885414346
"V38155",2,0.963969221676933,0.00396465049078275,0.050108885414346
"V8702",1,0.974217530846192,0.00396692307337923,0.050108885414346
"V8335",3,0.959462223714183,0.00396928166767641,0.050108885414346
"V34857",2,0.968635833796674,0.00398555081366719,0.050108885414346
"V15979",1,0.973855977478427,0.00398567069104372,0.050108885414346
"V14895",1,0.969883215995715,0.00398726658147756,0.050108885414346
"V6698",1,0.974554550284393,0.00399131668124515,0.050108885414346
"V29746",2,0.967108776801626,0.00399138805564844,0.050108885414346
"V6386",2,0.980023013002925,0.00399552954177295,0.050108885414346
"V6802",2,0.957283437270299,0.00399950929398632,0.050108885414346
"V27016",2,0.968597574140386,0.00400036327551787,0.050108885414346
"V16560",1,0.964057459486282,0.00400291351004835,0.050108885414346
"V12771",1,0.967962161030816,0.00401161758885225,0.050108885414346
"V6881",3,0.982421170747737,0.00401288726641028,0.050108885414346
"V12860",1,0.9747028082519,0.00401298627721449,0.050108885414346
"V25322",1,0.977849608524467,0.00401476162250478,0.050108885414346
"V43305",2,0.973616957562542,0.00401640266085153,0.050108885414346
"V16462",1,0.980408914867693,0.0040181995882403,0.050108885414346
"V2025",3,0.982691978080581,0.00401911408328475,0.050108885414346
"V44219",2,0.97464818759584,0.00402164401370764,0.050108885414346
"V4358",2,0.957256389069585,0.00402462600777303,0.050108885414346
"V15975",1,0.97472713960944,0.00402542326883966,0.050108885414346
"V42769",1,0.968445080401657,0.0040340941146258,0.050108885414346
"V17530",3,0.982183387778965,0.00403580253401831,0.050108885414346
"V18703",2,0.96299846349083,0.00403606671517389,0.050108885414346
"V44388",2,0.965762609960342,0.00404234300411751,0.050108885414346
"V19904",1,0.974030814751939,0.00404256862468548,0.050108885414346
"V21311",1,0.975761102344772,0.00405697658493343,0.050108885414346
"V28332",1,0.971929768983765,0.00406512757596162,0.050108885414346
"V33939",2,0.959551761119082,0.00406608449843591,0.050108885414346
"V32442",1,0.969808775564984,0.00406672115611998,0.050108885414346
"V41880",3,0.951093299338347,0.0040709210061155,0.050108885414346
"V35633",2,0.965391822973012,0.00409130119152606,0.050108885414346
"V6688",2,0.978323711178128,0.00409629794271209,0.050108885414346
"V31203",2,0.95891706264821,0.0041100663468521,0.050108885414346
"V37961",1,0.942420186217088,0.00411083002119359,0.050108885414346
"V37085",1,0.969563278902648,0.00411937259733255,0.050108885414346
"V43135",3,0.962278362622597,0.0041207220388212,0.050108885414346
"V25932",1,0.961037179252457,0.0041293134487347,0.050108885414346
"V10388",2,0.967645871529471,0.00413358380108898,0.050108885414346
"V8675",1,0.969154434249454,0.00413574423044003,0.050108885414346
"V7068",1,0.981313573299009,0.00414012703311198,0.050108885414346
"V8825",1,0.968187810525393,0.0041490944900102,0.050108885414346
"V810",2,0.963081155877684,0.00415067313719269,0.050108885414346
"V32550",2,0.962317257800434,0.00415080037193402,0.050108885414346
"V16545",1,0.975110789956781,0.00415756642814535,0.050108885414346
"V41195",2,0.95919706239462,0.00417443626509025,0.050108885414346
"V44831",2,0.964440545584412,0.00417715037135917,0.050108885414346
"V26966",1,0.961638116276687,0.00418348745526546,0.050108885414346
"V26481",1,0.980333156845852,0.00418817600803353,0.050108885414346
"V31182",1,0.966615264125425,0.0041898244984965,0.050108885414346
"V32522",1,0.970633057219335,0.00419407761250806,0.050108885414346
"V9665",2,0.965408484107871,0.00419622834230996,0.050108885414346
"V41380",2,0.962599449984487,0.00420431507636886,0.050108885414346
"V697",1,0.955944545291578,0.00420940059525841,0.050108885414346
"V27171",1,0.974501116157238,0.00421302369787372,0.050108885414346
"V38113",1,0.963444767363538,0.0042183985134215,0.050108885414346
"V33216",1,0.977766340404511,0.00423304432575591,0.050108885414346
"V39267",1,0.970163310523887,0.00423437894548505,0.050108885414346
"V21131",1,0.986175854797675,0.0042375051800051,0.050108885414346
"V40234",2,0.972777267208382,0.00424795296572356,0.050108885414346
"V9789",2,0.958764993504019,0.0042479836576328,0.050108885414346
"V3737",2,0.963247250072106,0.0042522279809293,0.050108885414346
"V13055",2,0.962862004715681,0.00425386156851856,0.050108885414346
"V14422",1,0.963663560602224,0.00425756682037402,0.050108885414346
"V25033",2,0.963228029387665,0.0042652865063386,0.050108885414346
"V8234",2,0.964791626277636,0.00426972121735899,0.050108885414346
"V5151",2,0.96624778621216,0.0042725931213313,0.050108885414346
"V14477",1,0.962500422318094,0.00427410059825531,0.050108885414346
"V23573",3,0.981052047237656,0.00428046000192164,0.050108885414346
"V31654",2,0.962887162388363,0.00428443758325692,0.050108885414346
"V23837",3,0.984048889685862,0.00429530538001303,0.050108885414346
"V41358",1,0.980435381463349,0.00430354167355082,0.050108885414346
"V1330",2,0.971342653491059,0.00430449193180891,0.050108885414346
"V19344",1,0.980614621207027,0.0043058800149436,0.050108885414346
"V12245",1,0.965116634118078,0.00430689747199527,0.050108885414346
"V15369",1,0.954324166821606,0.0043118917023623,0.050108885414346
"V27817",1,0.977082071923142,0.00431436402887032,0.050108885414346
"V2812",2,0.959812324023063,0.00431463204105573,0.050108885414346
"V10455",1,0.975290810532669,0.00431807916807797,0.050108885414346
"V2274",1,0.966367047039914,0.00432161085253187,0.050108885414346
"V10479",1,0.982661425766346,0.00433011408513596,0.050108885414346
"V31328",1,0.969408806099476,0.00433745866540257,0.050108885414346
"V282",1,0.976187838140115,0.00434297319799473,0.050108885414346
"V32628",2,0.957094121959793,0.00434899865645261,0.050108885414346
"V11591",3,0.982292915723347,0.00435145063095116,0.050108885414346
"V2578",2,0.963939160453171,0.00435604198116906,0.050108885414346
"V37441",2,0.96885806683797,0.00435699154043739,0.050108885414346
"V44912",1,0.973897203203958,0.00435702895614549,0.050108885414346
"V17904",1,0.970076172690042,0.0043626221837005,0.050108885414346
"V24446",2,0.959087408202455,0.00436597756925428,0.050108885414346
"V21710",1,0.982333243004824,0.00437066852842172,0.050108885414346
"V27481",2,0.965974783637713,0.00437424536254079,0.050108885414346
"V36881",1,0.975210618069879,0.00437806782395827,0.050108885414346
"V1627",2,0.975941577013149,0.00437996354620495,0.050108885414346
"V21476",2,0.967077585201289,0.00438018036788958,0.050108885414346
"V6056",1,0.961691123252684,0.00439368225444101,0.050108885414346
"V44732",1,0.969024791059124,0.00439457367504284,0.050108885414346
"V25986",2,0.961506433258829,0.00439670410286243,0.050108885414346
"V40248",1,0.967264073266761,0.00440811110341256,0.050108885414346
"V18614",3,0.932530037702659,0.00443266893328138,0.050108885414346
"V38900",1,0.940008053118427,0.00443710524637744,0.050108885414346
"V32235",1,0.974993171971802,0.00443978829367129,0.050108885414346
"V40195",1,0.968862453542749,0.00444100486214833,0.050108885414346
"V21928",2,0.961482319543138,0.0044585236005951,0.050108885414346
"V4105",3,0.976809221077693,0.00446451202910407,0.050108885414346
"V8439",1,0.981618905108857,0.00446619892546585,0.050108885414346
"V31704",2,0.970978625146512,0.004467566755041,0.050108885414346
"V24089",1,0.975233463790231,0.00446763607193884,0.050108885414346
"V32484",1,0.978677463309027,0.00446816180737819,0.050108885414346
"V36181",2,0.959612630562146,0.00447446688873668,0.050108885414346
"V25821",3,0.948897970781313,0.00447588873353208,0.050108885414346
"V7804",1,0.971642575553542,0.00448098588631419,0.050108885414346
"V28003",1,0.966637594754746,0.00449189981779249,0.050108885414346
"V2570",1,0.966045190255571,0.00449635968716581,0.050108885414346
"V23715",3,0.965872582235898,0.00449969669760216,0.050108885414346
"V30637",1,0.9751259406641,0.0045137420463117,0.050108885414346
"V44014",1,0.970875078971175,0.00451487795592592,0.050108885414346
"V6595",1,0.96936590982473,0.00452036503116319,0.050108885414346
"V12049",1,0.978561718961238,0.00452646503136263,0.050108885414346
"V33310",1,0.966369714172341,0.00453593663080747,0.050108885414346
"V28975",1,0.96950900280514,0.00453876902225361,0.050108885414346
"V34142",1,0.964991746547208,0.00454232678384046,0.050108885414346
"V31007",1,0.963205739275737,0.00454372546414413,0.050108885414346
"V37388",2,0.965761900463511,0.00454679295437853,0.050108885414346
"V15955",1,0.967833188669429,0.00454773986380096,0.050108885414346
"V42762",1,0.971388186602912,0.00455233943766457,0.050108885414346
"V8133",3,0.981483150671191,0.00455402602924096,0.050108885414346
"V240",1,0.980351765727412,0.00456077896219511,0.050108885414346
"V14695",1,0.976648151894272,0.00456398521089538,0.050108885414346
"V34099",1,0.971258564156001,0.00456667204391131,0.050108885414346
"V41975",1,0.963025014557396,0.0045679215380569,0.050108885414346
"V14369",1,0.972429068654544,0.00457196463786149,0.050108885414346
"V19738",2,0.963734500631359,0.00457791357500934,0.050108885414346
"V1312",2,0.957908030093197,0.00458186966975576,0.050108885414346
"V24820",3,0.975205289939249,0.00458371488305974,0.050108885414346
"V39650",1,0.971307666674766,0.00459503001246973,0.050108885414346
"V40144",1,0.9876894790928,0.00459980845934015,0.050108885414346
"V34322",2,0.964534931537752,0.00460248297867121,0.050108885414346
"V23084",1,0.975604182769105,0.00460773868430297,0.050108885414346
"V35572",1,0.95452218153599,0.00461311223364482,0.050108885414346
"V10809",1,0.979279383739374,0.00461679407367779,0.050108885414346
"V20738",3,0.973940945448879,0.00462141529342219,0.050108885414346
"V22966",1,0.96774343789188,0.00462247309317857,0.050108885414346
"V34819",2,0.968759586371311,0.00462673704446622,0.050108885414346
"V32069",1,0.981159772790216,0.00463117774295422,0.050108885414346
"V2670",2,0.975269130362926,0.00463724290802022,0.050108885414346
"V26338",1,0.957579064102001,0.00464049326140688,0.050108885414346
"V20360",3,0.975958876237255,0.00464296980690414,0.050108885414346
"V20523",2,0.967793672186642,0.00464476598261165,0.050108885414346
"V24982",2,0.94833441572266,0.00464812919991053,0.050108885414346
"V41183",2,0.97437766094269,0.00465100559699484,0.050108885414346
"V37062",2,0.961629997352524,0.00465482239748452,0.050108885414346
"V20913",1,0.969552796507352,0.00465550392217047,0.050108885414346
"V21436",2,0.970867921999846,0.00466103515898436,0.050108885414346
"V41756",1,0.970468875803843,0.00466304233042561,0.050108885414346
"V16404",1,0.980142806949101,0.00467224536497393,0.050108885414346
"V35819",2,0.976719099075899,0.00467869514706169,0.050108885414346
"V23078",2,0.972341034500289,0.00467887848123366,0.050108885414346
"V5647",2,0.963350480728587,0.0046789905303165,0.050108885414346
"V35131",2,0.975315849845339,0.00467949024033254,0.050108885414346
"V22421",2,0.957533066171691,0.00468243127968147,0.050108885414346
"V14401",3,0.957616957497659,0.00470003356838548,0.050108885414346
"V42947",1,0.981344432188403,0.00470841346516545,0.050108885414346
"V8179",2,0.959227229739059,0.00471926524441887,0.050108885414346
"V18372",1,0.973071188385529,0.00472076255810663,0.050108885414346
"V8668",1,0.969908506662341,0.00472226875803878,0.050108885414346
"V24419",1,0.978852148300563,0.00472374455473799,0.050108885414346
"V31302",2,0.960417742890803,0.00473529526537827,0.050108885414346
"V32965",2,0.967068258341454,0.00474445570396155,0.050108885414346
"V5349",1,0.979465556221046,0.00474577428082674,0.050108885414346
"V19251",3,0.955255136150937,0.00474642894878863,0.050108885414346
"V13921",2,0.975713019662573,0.00475456411334277,0.050108885414346
"V16053",2,0.952837528989487,0.00475692604470427,0.050108885414346
"V33723",2,0.950263292096641,0.00475851598618946,0.050108885414346
"V23334",3,0.975106661592124,0.00476175213531342,0.050108885414346
"V3232",2,0.958442810368348,0.00476273323703032,0.050108885414346
"V37167",3,0.952581046622783,0.00476435953412794,0.050108885414346
"V15273",1,0.984174211794857,0.00476462652333686,0.050108885414346
"V10677",2,0.958121198532165,0.00476889151269303,0.050108885414346
"V1311",1,0.973033423637287,0.00477206345319404,0.050108885414346
"V27564",2,0.963168057342755,0.00477435756950012,0.050108885414346
"V26621",1,0.943780961539247,0.0047749896463112,0.050108885414346
"V38323",1,0.973631053941987,0.00477622961852332,0.050108885414346
"V38328",2,0.962773903466061,0.00478645027626761,0.050108885414346
"V31313",2,0.96014575362292,0.00479571360829763,0.050108885414346
"V33506",2,0.953743322565376,0.00480127627349417,0.050108885414346
"V29661",1,0.98349040171075,0.00480360620613005,0.050108885414346
"V3693",2,0.974495833297053,0.00480607825294416,0.050108885414346
"V25874",2,0.964053238291355,0.00480625950075829,0.050108885414346
"V1895",1,0.986672453603436,0.00480663410980238,0.050108885414346
"V15268",2,0.951612658264548,0.00481135028999776,0.050108885414346
"V8840",2,0.953624719428292,0.00481638046827891,0.050108885414346
